Meas_number,date_time,time_datum,measurment_used,who,measuring_agency,stream_flow_cfs,stream_flow_cms,gage_height_ft,gage_height_m,gh_change_ft,meas_duration_hr,meas_rating,control,flow_adjust_code,channel_number,channel_name,meas_type,stream_flow_method,velocity_method,channel_flow_cfs,channel_flow_m3s,channel_width_ft,channel_width_m,channel_area_sqft,channel_area_m2,channel_vel_fts,channel_velocity_ms,channel_stability,channel_material,channel_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,channel_loc_code,channel_loc_dist_ft
257,9/4/1956 12:00,CDT,Yes,HAR,USGS,54.7,1.54892896,0.03,0.009143554,0,0.6,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,54.7,1.548916891,25,7.619628162,27.8,2.582683017,1.6,0.487656202,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
256,7/24/1956 14:10,CDT,Yes,JPH,USGS,161,4.5590048,0.56,0.170679671,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,161,4.558969277,92,28.04023164,95.7,8.890746934,1.68,0.512039012,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
255,6/14/1956 13:15,CDT,Yes,EAR,USGS,189,5.3518752,0.63,0.19201463,0,0.6,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,189,5.351833499,62,18.89667784,62.1,5.769230769,3.04,0.926546785,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
254,5/18/1956 16:15,CDT,Yes,JPH/EHS,USGS,2570,72.774176,5.37,1.636696129,-0.08,1.2,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2570,72.77360895,235,71.62450472,1090,101.2634708,2.36,0.719292899,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
253,5/17/1956 11:45,CDT,Yes,EAR/And,USGS,8270,234.179936,10.65,3.245961597,-0.46,0.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,8270,234.1781113,350,106.6747943,2820,261.9843924,2.93,0.893020421,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
252,5/16/1956 12:35,CDT,Yes,EAR/Nel,USGS,34800,985.42464,21.71,6.616885096,0.62,2.5,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,34800,985.4169616,527,160.6217617,7710,716.2764771,4.51,1.37458092,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
251,5/15/1956 16:25,CDT,Yes,EAR,USGS,3190,90.330592,6.69,2.039012496,-0.57,1.9,Poor,DebrisHeavy,NONE,1,Imported Channel 1,BRUS,unspe,unkno,3190,90.32988815,290,88.38768668,1460,135.6373096,2.18,0.664431576,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
250,5/14/1956 13:55,CDT,Yes,JPH,USGS,152,4.3041536,0.51,0.155440415,0,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,152,4.304120062,107,32.61200853,113,10.49795615,1.35,0.411459921,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
249,5/8/1956 12:50,CDT,Yes,JPH,USGS,215,6.088112,0.73,0.222493142,0,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,215,6.088064562,115,35.05028955,104,9.661835749,2.08,0.633953063,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
248,5/1/1956 10:50,CDT,Yes,JPH,USGS,250,7.0792,0.72,0.219445291,0,1.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,250,7.079144839,92,28.04023164,94.8,8.807134894,2.64,0.804632734,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
247,4/9/1956 12:10,CST,Yes,JPH,USGS,76.3,2.16057184,0.13,0.039622066,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,76.3,2.160555005,64,19.5062481,48,4.459308807,1.59,0.484608351,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
246,3/6/1956 15:30,CST,Yes,JPH/EHS,USGS,191,5.4085088,0.66,0.201158183,0,3.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,191,5.408466657,92,28.04023164,79.2,7.357859532,2.41,0.734532155,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
245,2/24/1956 11:20,CST,Yes,JPH,USGS,354,10.0241472,2.47,0.752819262,0,0.7,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,354,10.02406909,95,28.95458702,131,12.17019695,2.7,0.822919842,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
244,1/23/1956 11:15,CST,Yes,HAR,USGS,66.7,1.88873056,1.22,0.371837854,0,0.8,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,66.7,1.888715843,86,26.21152088,90,8.361204013,0.74,0.225540994,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
243,12/19/1955 10:40,CST,Yes,JPH,USGS,68,1.9255424,1.22,0.371837854,0,,Fair,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,68,1.925527396,95,28.95458702,67,6.224451877,1.02,0.310880829,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
242,11/17/1955 10:10,CST,Yes,JPH,USGS,66.2,1.87457216,1.26,0.384029259,0,0.8,Fair,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,66.2,1.874557553,87,26.516306,66.1,6.140839836,1,0.304785126,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
241,10/17/1955 15:45,CDT,Yes,SS,USGS,102,2.8883136,1.39,0.423651326,0,1.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,102,2.888291094,100,30.47851265,77.1,7.162764771,1.32,0.402316367,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
240,9/22/1955 15:30,CDT,Yes,Spe/San,USGS,98.6,2.79203648,1.43,0.435842731,0,0.9,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,98.6,2.792014725,107,32.61200853,86.3,8.017465626,1.14,0.347455044,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
239,9/6/1955 11:35,CDT,Yes,WRS,USGS,37.3,1.05621664,1.04,0.316976532,0,1,Fair,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,37.3,1.05620841,72,21.94452911,46.2,4.292084727,0.8,0.243828101,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
238,8/23/1955 9:20,CDT,Yes,San/JPH,USGS,54.3,1.53760224,1.19,0.362694301,0,0.6,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,54.3,1.537590259,80,24.38281012,59.2,5.499814195,0.92,0.280402316,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
237,7/26/1955 14:20,CDT,Yes,WRS,USGS,663,18.7740384,3.1,0.944833892,-0.05,2.1,Good,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,663,18.77389211,176,53.64218226,337,31.30806392,1.97,0.600426699,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
236,6/27/1955 14:45,CDT,Yes,Sti/AH,USGS,242,6.8526656,1.98,0.60347455,0.04,1.8,Good,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,242,6.852612204,118,35.96464493,142,13.19212189,1.7,0.518134715,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
235,5/16/1955 12:02,CDT,Yes,JPH/Spe,USGS,377,10.6754336,2.3,0.701005791,-0.01,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,377,10.67535042,129,39.31728132,193,17.9301375,1.95,0.594330997,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
234,4/4/1955 12:10,CST,Yes,JPH,USGS,608,17.2166144,2.83,0.862541908,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,608,17.21648025,135,41.14599208,265,24.61910071,2.29,0.69795794,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
233,2/21/1955 11:50,CST,Yes,JPH,USGS,15500,438.9104,15.84,4.827796404,-0.08,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,15500,438.90698,440,134.1054557,4480,416.2021553,3.46,1.054556538,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
232,1/17/1955 11:30,CST,Yes,JPH,USGS,335,9.486128,2.14,0.652240171,0,1.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,335,9.486054085,115,35.05028955,152,14.12114456,2.2,0.670527278,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
231,12/17/1954 13:55,CST,Yes,AH,USGS,715,20.246512,3.04,0.926546785,-0.01,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,715,20.24635424,146,44.49862847,279,25.91973244,2.56,0.780249924,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
230,11/19/1954 14:45,CST,Yes,AH,USGS,342,9.6843456,2.16,0.658335873,0.03,1.1,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,342,9.68427014,120,36.57421518,166,15.42177629,2.06,0.627857361,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
229,10/8/1954 8:25,CST,Yes,JPH,USGS,42.8,1.21195904,1.02,0.310880829,0,0.8,Fair,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,42.8,1.211949596,71,21.63974398,39.4,3.660349313,1.09,0.332215788,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
228,8/27/1954 9:00,CDT,Yes,JPH,USGS,48.2,1.36486976,1.11,0.33831149,0,0.8,Fair,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,48.2,1.364859125,75,22.85888449,45.4,4.217762913,1.07,0.326120085,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
227,7/30/1954 18:00,CDT,Yes,EAR,USGS,34.2,0.96843456,0.99,0.301737275,0,1,Good,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,34.2,0.968427014,63,19.20146297,33.1,3.075065032,1.03,0.31392868,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
226,6/19/1954 7:25,CDT,Yes,JPH,USGS,77.8,2.20304704,1.24,0.377933557,0,0.9,Fair,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,77.8,2.203029874,80,24.38281012,57.6,5.351170569,1.35,0.411459921,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
225,5/8/1954 11:25,CDT,Yes,JPH,USGS,551,15.6025568,2.66,0.810728436,-0.01,1.4,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,551,15.60243523,134,40.84120695,228,21.18171683,2.42,0.737580006,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
224,4/6/1954 10:10,CST,Yes,JPH,USGS,169,4.7855392,1.58,0.4815605,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,169,4.785501911,112,34.13593417,101,9.383128948,1.67,0.508991161,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
223,2/20/1954 9:20,CST,Yes,JPH,USGS,160,4.530688,1.56,0.475464797,0,0.9,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,160,4.530652697,108,32.91679366,90.4,8.39836492,1.77,0.539469674,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
222,1/9/1954 8:25,CST,Yes,AH /JPH,USGS,72.1,2.04164128,1.23,0.374885706,-0.01,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,72.1,2.041625372,83,25.2971655,52.1,4.840208101,1.38,0.420603475,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
221,11/21/1953 9:15,CST,Yes,JOH,USGS,72,2.0388096,1.24,0.377933557,0,0.9,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,72,2.038793714,78,23.77323987,54.9,5.100334448,1.31,0.399268516,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
220,10/2/1953 9:10,CST,Yes,Cox/San,USGS,34.2,0.96843456,0.95,0.28954587,0,0.9,Fair,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,34.2,0.968427014,75,22.85888449,38.1,3.539576366,0.9,0.274306614,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
218,9/19/1953 16:45,CDT,Yes,LF /JPH,USGS,54.1,1.53193888,1.11,0.33831149,0,0.9,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,54.1,1.531926943,79,24.07802499,47.3,4.39427722,1.14,0.347455044,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
219,9/17/1953 8:20,CDT,Yes,HCB,USGS,33.2,0.94011776,0.96,0.292593721,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,33.2,0.940110435,76,23.16366961,67.4,6.261612783,0.49,0.149344712,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
217,7/11/1953 11:25,CDT,Yes,JPH,USGS,56.4,1.59706752,1.13,0.344407193,0,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,56.4,1.597055076,72,21.94452911,46.7,4.33853586,1.21,0.368790003,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
216,5/25/1953 12:30,CDT,Yes,JOH,USGS,449,12.7142432,2.4,0.731484304,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,449,12.71414413,130,39.62206644,187,17.37272389,2.4,0.731484304,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
215,4/15/1953 12:35,CST,Yes,JPH,USGS,593,16.7918624,2.78,0.847302652,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,593,16.79173156,135,41.14599208,240,22.29654404,2.47,0.752819262,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
214,3/4/1953 14:20,CST,Yes,JPH,USGS,1200,33.98016,3.9,1.188661993,0.08,1.8,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1200,33.97989523,180,54.86132277,568,52.76848755,2.11,0.643096617,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
213,1/21/1953 13:05,CST,Yes,JPH,USGS,174,4.9271232,1.59,0.484608351,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,174,4.927084808,110,33.52636391,101,9.383128948,1.73,0.527278269,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
212,12/10/1952 12:10,CST,Yes,JPH,USGS,227,6.4279136,1.8,0.548613228,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,227,6.427863514,110,33.52636391,119,11.05536975,1.91,0.582139592,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
211,10/15/1952 12:40,CST,Yes,JPH,USGS,87.4,2.47488832,1.3,0.396220664,0,0.9,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,87.4,2.474869036,75,22.85888449,58.3,5.416202155,1.5,0.45717769,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
210,9/3/1952 12:55,CDT,Yes,JPH,USGS,150,4.24752,1.58,0.4815605,0,0.8,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,150,4.247486904,110,33.52636391,99.8,9.271646228,1.5,0.45717769,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
209,6/22/1952 14:10,CDT,Yes,JPH,USGS,161,4.5590048,1.57,0.478512649,0,0.9,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,161,4.558969277,110,33.52636391,91.4,8.491267187,1.76,0.536421823,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
208,6/6/1952 15:15,CDT,Yes,JPH,USGS,256,7.2491008,1.85,0.563852484,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,256,7.249044315,111,33.83114904,122,11.33407655,2.1,0.640048766,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
207,4/11/1952 14:05,CST,Yes,JPH,USGS,4910,139.035488,8.18,2.493142335,-0.09,1.2,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,4910,139.0344046,290,88.38768668,1700,157.9338536,2.89,0.880829016,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
206,2/29/1952 13:45,CST,Yes,JPH,USGS,607,17.1882976,2.89,0.880829016,0,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,607,17.18816367,147,44.80341359,261,24.24749164,2.33,0.710149345,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
205,12/26/1951 11:30,CST,Yes,WET,USGS,644,18.2360192,3.03,0.923498933,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,644,18.23587711,149,45.41298385,293,27.22036418,2.2,0.670527278,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
204,11/13/1951 7:50,CST,Yes,JWC,USGS,11300,319.97984,13,3.962206644,0.1,1.8,Good,DebrisHeavy,NONE,1,Imported Channel 1,CRAN,unspe,unkno,11300,319.9773467,368,112.1609265,3440,319.5837978,3.28,0.999695215,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
203,9/26/1951 8:10,CDT,Yes,JPH/JCW,USGS,1010,28.599968,3.65,1.112465712,-0.02,0.9,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1010,28.59974515,154,46.93690948,376,34.93125232,2.69,0.81987199,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
202,9/25/1951 18:55,CDT,Yes,JC /JPH,USGS,1140,32.281152,3.86,1.176470588,-0.02,1.3,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1140,32.28090047,170,51.8134715,415,38.55444073,2.75,0.838159098,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
201,7/31/1951 14:40,CDT,Yes,JPH,USGS,551,15.6025568,2.72,0.829015544,-0.01,1.3,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,551,15.60243523,153,46.63212435,237,22.01783724,2.32,0.707101493,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
200,6/6/1951 14:25,CDT,Yes,JPH,USGS,645,18.264336,2.84,0.865589759,-0.01,1.4,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,645,18.26419369,155,47.24169461,253,23.5042735,2.55,0.777202073,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
199,5/1/1951 12:50,CDT,Yes,JPH,USGS,896,25.3718528,3.34,1.017982322,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,896,25.3716551,155,47.24169461,322,29.91452991,2.78,0.847302652,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
198,3/21/1951 14:15,CST,Yes,JPH,USGS,1680,47.572224,4.37,1.331911003,-0.02,1.3,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1680,47.57185332,205,62.48095093,675,62.7090301,2.49,0.758914965,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
197,2/13/1951 15:40,CST,Yes,CHB,USGS,750,21.2376,2.89,0.880829016,0,1.3,Poor,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,750,21.23743452,192,58.51874429,382,35.48866592,1.96,0.597378848,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
196,1/3/1951 14:25,CST,Yes,JPH,USGS,146,4.1342528,1.51,0.460225541,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,146,4.134220586,,0,80.4,7.469342252,1.82,0.55470893,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
195,11/13/1950 15:05,CST,Yes,BCH,USGS,138,3.9077184,1.54,0.469369095,0,0.7,Poor,,NONE,1,Imported Channel 1,WADE,unspe,unkno,138,3.907687951,75,22.85888449,72.2,6.707543664,1.91,0.582139592,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
194,10/11/1950 12:40,CST,Yes,JPH,USGS,200,5.66336,1.68,0.512039012,0,0.8,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,200,5.663315871,115,35.05028955,111,10.31215162,1.8,0.548613228,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
193,9/11/1950 18:05,CDT,Yes,EAR/ben,USGS,319,9.0330592,1.99,0.606522402,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,319,9.032988815,122,37.18378543,182,16.90821256,1.75,0.533373971,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
192,7/31/1950 14:25,CDT,Yes,JPH,USGS,216,6.1164288,1.76,0.536421823,0,1.3,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,216,6.116381141,118,35.96464493,128,11.89149015,1.69,0.515086864,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
191,6/20/1950 16:45,CDT,Yes,JPH,USGS,788,22.3136384,3.16,0.963121,-0.01,1.1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,788,22.31346453,150,45.71776897,297,27.59197324,2.65,0.807680585,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
190,5/9/1950 16:35,CDT,Yes,JPH,USGS,1600,45.30688,4.19,1.27704968,0.02,1.1,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1600,45.30652697,205,62.48095093,669,62.1516165,2.39,0.728436452,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
189,4/3/1950 15:00,CST,Yes,JPH,USGS,1270,35.962336,3.84,1.170374886,0.03,1.3,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1270,35.96205578,195,59.43309966,618,57.41360089,2.06,0.627857361,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
188,2/13/1950 15:00,CST,Yes,JPH,USGS,7000,198.2176,9.49,2.89241085,0.45,1.3,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,7000,198.2160555,340,103.626943,2370,220.1783724,2.95,0.899116123,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
187,1/3/1950 15:00,CST,Yes,Hal,USGS,11200,317.14816,12.57,3.83114904,0.76,1,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,11200,317.1456888,383,116.7327034,3320,308.4355258,3.37,1.027125876,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
186,11/28/1949 11:30,CST,Yes,Tur,USGS,322,9.1180096,2.02,0.615665956,0,1.4,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,322,9.117938553,84,25.60195062,108,10.03344482,2.98,0.908259677,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
185,10/22/1949 14:30,CST,Yes,Tur/And,USGS,41200,1166.65216,24.69,7.525144773,0.39,2,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,41200,1166.64307,564,171.8988113,9490,881.6425121,4.35,1.3258153,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
184,10/10/1949 16:30,CST,Yes,San/Tur,USGS,1270,35.962336,4.06,1.237427614,-0.03,1.5,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1270,35.96205578,191,58.21395916,656,60.94388703,1.94,0.591283145,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
183,8/29/1949 12:00,CDT,Yes,WFW/Edg,USGS,641,18.1510688,2.96,0.902163974,-0.05,1.3,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,641,18.15092737,189,57.60438891,464,43.1066518,1.38,0.420603475,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
182,7/25/1949 14:45,CDT,Yes,WFW,USGS,761,21.5490848,3,0.914355379,0.05,1.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,761,21.54891689,193,58.82352941,495,45.98662207,1.54,0.469369095,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
181,6/20/1949 14:05,CDT,Yes,Weg/CAP,USGS,1090,30.865312,3.67,1.118561414,-0.02,1.7,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1090,30.8650715,207,63.09052118,614,57.04199182,1.78,0.542517525,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
180,5/2/1949 16:10,CDT,Yes,Hal,USGS,416,11.7797888,2.34,0.713197196,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,416,11.77969701,115,35.05028955,184,17.09401709,2.26,0.688814386,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
179,3/24/1949 8:30,CST,Yes,CAP,USGS,3160,89.481088,5.9,1.798232246,-0.05,1.7,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3160,89.48039077,277,84.42548004,1290,119.8439242,2.45,0.74672356,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
178,2/5/1949 8:45,CST,Yes,HAR,USGS,2430,68.809824,5.47,1.667174642,-0.04,3.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2430,68.80928784,252,76.80585187,1050,97.54738016,2.32,0.707101493,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
177,12/23/1948 13:47,CST,Yes,CAP,USGS,304,8.6083072,2.01,0.612618104,0,1,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,304,8.608240125,119,36.26943005,178,16.53660349,1.71,0.521182566,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
176,11/18/1948 13:15,CST,Yes,Hal,USGS,209,5.9182112,1.72,0.524230418,0,1.1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,209,5.918165086,112,34.13593417,128,11.89149015,1.63,0.496799756,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
175,10/5/1948 16:35,CST,Yes,Hal/San,USGS,76.1,2.15490848,1.2,0.365742152,0,0.8,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,76.1,2.154891689,85,25.90673575,65.6,6.094388703,1.16,0.353550747,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
174,8/13/1948 14:15,CDT,Yes,CAP,USGS,195,5.521776,1.67,0.508991161,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,195,5.521732975,115,35.05028955,146,13.56373096,1.32,0.402316367,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
173,7/7/1948 9:35,CDT,Yes,Hal/Sch,USGS,1720,48.704896,4.37,1.331911003,-0.1,1.2,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1720,48.70451649,232,70.71014934,784,72.83537718,2.19,0.667479427,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
172,5/21/1948 16:35,CDT,Yes,CAP,USGS,522,14.7813696,2.58,0.786345626,-0.01,1.5,Good,DebrisHeavy,NONE,1,Imported Channel 1,WADE,unspe,unkno,522,14.78125442,147,44.80341359,256,23.7829803,2.04,0.621761658,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
171,4/11/1948 13:50,CST,Yes,ear,USGS,683,19.3403744,2.89,0.880829016,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,683,19.3402237,142,43.27948796,315,29.26421405,2.17,0.661383724,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
