Meas_number,date_time,time_datum,measurment_used,who,measuring_agency,stream_flow_cfs,gage_height_ft,gh_change_ft,meas_duration_hr,meas_rating,control,flow_adjust_code,channel_number,channel_name,meas_type,stream_flow_method,velocity_method,channel_flow_cfs,channel_flow_m3s,channel_width_ft,channel_width_m,channel_area_sqft,channel_area_m2,channel_vel_fts,channel_vel_ms,channel_stability,channel_material,channel_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,channel_loc_code,channel_loc_dist_ft
365,1958-07-11 -- --,--,Yes,M,USGS,14400,11.8,-0.09,2.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,14400,407.7587427,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
364,1958-06-10 -- --,--,Yes,N/J,USGS,902,1.81,0,1.9,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,902,25.54155458,148,45.10819872,308,28.61389818,2.93,0.893020421,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
363,1958-05-08 -- --,--,Yes,N,USGS,4990,6.29,-0.04,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,4990,141.299731,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
362,1958-04-11 -- --,--,Yes,M,USGS,4170,5.35,-0.02,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,4170,118.0801359,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
361,1958-03-21 -- --,--,Yes,M,USGS,3790,4.96,0,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,3790,107.3198358,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
360,1958-03-07 -- --,--,Yes,M,USGS,3380,4.6,0.39,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,3380,95.71003823,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
359,1958-02-04 -- --,--,Yes,M,USGS,1300,2.34,0,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,1300,36.81155316,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
358,1958-01-24 -- --,--,Yes,M,USGS,1360,2.4,0.02,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1360,38.51054793,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
357,1958-01-09 -- --,--,Yes,M,USGS,1170,2.13,0,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,1170,33.13039785,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
356,1957-12-24 -- --,--,Yes,N/G,USGS,4080,5.4,-0.06,2.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,4080,115.5316438,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
355,1957-11-23 -- --,--,Yes,N,USGS,1360,2.62,0,3.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1360,38.51054793,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
354,1957-11-02 -- --,--,Yes,N/C,USGS,500,1.16,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,500,14.15828968,140,42.66991771,213,19.78818283,2.34,0.713197196,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
353,1957-09-21 -- --,--,Yes,N,USGS,560,1.33,-0.02,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,560,15.85728444,125,38.09814081,226,20.9959123,2.5,0.761962816,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
352,1957-08-16 -- --,--,Yes,A,USGS,554,1.27,0,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,554,15.68738496,106,32.30722341,224,20.81010777,2.47,0.752819262,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
351,1957-07-18 -- --,--,Yes,N/C,USGS,899,2.04,-0.01,2.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,899,25.45660484,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
350,1957-06-24 -- --,--,Yes,N/J,USGS,1670,3.27,-0.02,2.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1670,47.28868753,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
349,1957-06-18 -- --,--,Yes,N/S,USGS,3180,4.64,-0.03,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,3180,90.04672236,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
348,1957-05-25 -- --,--,Yes,V/G,USGS,57000,23.54,0.12,3.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,57000,1614.045023,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
347,1957-05-14 -- --,--,Yes,A,USGS,3110,4.44,-0.04,2.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,3110,88.0645618,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
346,1957-04-12 -- --,--,Yes,M,USGS,5520,6.28,-0.05,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,5520,156.3075181,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
345,1957-03-21 -- --,--,Yes,M,USGS,1110,2.17,-0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1110,31.43140309,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
344,1957-03-07 -- --,--,Yes,M,USGS,3190,4.35,-0.02,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,3190,90.32988815,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
343,1957-02-15 -- --,--,Yes,M,USGS,2200,3.48,-0.01,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,2200,62.29647459,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
342,1956-12-06 -- --,--,Yes,M,USGS,412,0.9,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,412,11.6664307,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
341,1956-11-05 -- --,--,Yes,M,USGS,368,0.69,0,1.5,Fair,,NONE,1,Imported Channel 1,UNSP,other,,368,10.4205012,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
340,1956-10-11 -- --,--,Yes,B,USGS,282,0.51,0,1.6,Excellent,,NONE,1,Imported Channel 1,WADE,unspe,unkno,282,7.985275379,80,24.38281012,151,14.02824229,1.87,0.569948187,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
339,1956-10-10 -- --,--,Yes,S/S,USGS,274,0.5,0,1.9,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,274,7.758742744,107,32.61200853,113,10.49795615,2.42,0.737580006,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
338,1956-09-10 -- --,--,Yes,R,USGS,327,0.65,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,327,9.25952145,116,35.35507467,123,11.42697882,2.66,0.810728436,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
337,1956-08-07 -- --,--,Yes,H,USGS,447,0.98,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,447,12.65751097,115,35.05028955,162,15.05016722,2.76,0.841206949,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
336,1956-07-03 -- --,--,Yes,S/N,USGS,684,1.49,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,684,19.36854028,128,39.01249619,212,19.69528056,3.23,0.984455959,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
335,1956-05-29 -- --,--,Yes,H/N,USGS,1760,2.82,-0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1760,49.83717967,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
334,1956-05-19 -- --,--,Yes,H/S,USGS,22000,14.75,-0.52,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,22000,622.9647459,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
333,1956-04-17 -- --,--,Yes,H,USGS,566,1.22,-0.01,2.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,566,16.02718392,118,35.96464493,182,16.90821256,3.11,0.947881743,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
332,1956-03-02 -- --,--,Yes,M,USGS,1070,1.96,0,1.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,1070,30.29873991,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
331,1956-01-12 -- --,--,Yes,M,USGS,377,0.8,0,1.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,377,10.67535042,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
330,1955-12-06 -- --,--,Yes,S,USGS,421,0.9,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,421,11.92127991,120,36.57421518,149,13.84243776,2.83,0.862541908,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
329,1955-11-15 -- --,--,Yes,H,USGS,418,0.92,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,418,11.83633017,135,41.14599208,177,16.44370123,2.36,0.719292899,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
328,1955-10-14 -- --,--,Yes,S,USGS,559,1.28,0,1.4,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,559,15.82896786,132,40.2316367,199,18.4875511,2.81,0.856446205,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
327,1955-09-12 -- --,--,Yes,S,USGS,356,0.81,0,1.8,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,356,10.08070225,110,33.52636391,135,12.54180602,2.64,0.804632734,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
326,1955-08-16 -- --,--,Yes,S/B,USGS,503,1.24,-0.02,2.2,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,503,14.24323942,131,39.92685157,193,17.9301375,2.61,0.79548918,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
325,1955-07-12 -- --,--,Yes,S/S,USGS,1340,2.73,-0.02,3.6,Poor,,NONE,1,Imported Channel 1,UNSP,other,,1340,37.94421634,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
324,1955-06-21 -- --,--,Yes,CJC,USGS,1140,2.24,-0.01,1.7,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1140,32.28090047,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
323,1955-05-10 -- --,--,Yes,S/H,USGS,739,1.62,-0.03,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,739,20.92595214,131,39.92685157,235,21.8320327,3.15,0.960073148,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
322,1955-04-05 -- --,--,Yes,CJC,USGS,2160,3.3,-0.01,1.6,Good,,NONE,1,Imported Channel 1,UNSP,other,,2160,61.16381141,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
321,1955-03-23 -- --,--,Yes,R,USGS,25000,15.73,0.01,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,25000,707.9144839,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
320,1955-03-17 -- --,--,Yes,M,USGS,4360,5.14,0.03,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,4360,123.460286,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
319,1955-02-16 -- --,--,Yes,M,USGS,820,1.63,0,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,820,23.21959507,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
318,1955-01-20 -- --,--,Yes,R,USGS,1050,2.03,-0.01,1.5,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1050,29.73240833,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
317,1954-11-08 -- --,--,Yes,CJC,USGS,616,1.37,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,616,17.44301288,140,42.66991771,213,19.78818283,2.89,0.880829016,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
316,1954-10-12 -- --,--,Yes,CJC,USGS,902,1.86,0.1,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,902,25.54155458,278,84.73026516,614,57.04199182,1.47,0.448034136,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
315,1954-09-09 -- --,--,Yes,CJC,USGS,306,0.72,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,306,8.664873283,125,38.09814081,138,12.82051282,2.22,0.676622981,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
314,1954-08-09 -- --,--,Yes,CJC,USGS,562,1.28,-0.03,1.8,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,562,15.9139176,135,41.14599208,215,19.97398737,2.61,0.79548918,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
313,1954-07-12 -- --,--,Yes,CJC,USGS,413,0.92,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,413,11.69474727,140,42.66991771,164,15.23597176,2.52,0.768058519,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
312,1954-06-07 -- --,--,Yes,CJC,USGS,827,1.74,-0.01,1.6,Good,,NONE,1,Imported Channel 1,UNSP,other,,827,23.41781113,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
311,1954-05-05 -- --,--,Yes,CJC,USGS,3430,4.53,0.18,2.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,3430,97.1258672,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
310,1954-04-08 -- --,--,Yes,M,USGS,808,1.6,-0.01,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,808,22.87979612,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
309,1954-03-10 -- --,--,Yes,AH,USGS,538,1.21,0,1.9,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,538,15.23431969,145,44.19384334,199,18.4875511,2.7,0.822919842,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
308,1954-02-12 -- --,--,Yes,CJC,USGS,496,1.07,0.01,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,496,14.04502336,141,42.97470283,183,17.00111483,2.71,0.825967693,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
307,1954-01-14 -- --,--,Yes,HEM,USGS,514,1.11,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,514,14.55472179,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
306,1953-12-28 -- --,--,Yes,HEM,USGS,507,1.04,0,1,Good,,NONE,1,Imported Channel 1,UNSP,other,,507,14.35650573,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
305,1953-12-08 -- --,--,Yes,HEM,USGS,525,1.12,0,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,525,14.86620416,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
304,1953-10-29 -- --,--,Yes,COX,USGS,464,1.03,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,464,13.13889282,142,43.27948796,192,17.83723523,2.42,0.737580006,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
303,1953-09-29 -- --,--,Yes,C/H,USGS,384,0.82,0,0.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,384,10.87356647,128,39.01249619,150,13.93534002,2.56,0.780249924,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
302,1953-08-27 -- --,--,Yes,H,USGS,417,0.9,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,417,11.80801359,140,42.66991771,171,15.88628763,2.44,0.743675709,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
301,1953-07-28 -- --,--,Yes,H/M,USGS,560,1.2,0,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,560,15.85728444,138,42.06034746,194,18.02303976,2.89,0.880829016,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
300,1953-06-17 -- --,--,Yes,C/B,USGS,704,1.43,0,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,704,19.93487187,140,42.66991771,213,19.78818283,3.3,1.005790917,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
299,1953-05-21 -- --,--,Yes,EAR,USGS,2620,3.79,-0.02,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,2620,74.18943792,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
298,1953-04-22 -- --,--,Yes,JPH,USGS,6680,6.54,-0.05,0.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,6680,189.1547501,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
297,1953-04-22 -- --,--,Yes,JPH,USGS,7650,6.84,-0.07,1.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,7650,216.6218321,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
296,1953-03-24 -- --,--,Yes,HEM,USGS,3080,4.22,-0.01,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,3080,87.21506442,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
295,1953-02-27 -- --,--,Yes,HEM,USGS,972,1.99,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,972,27.52371514,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
294,1953-01-27 -- --,--,Yes,M,USGS,2290,3.52,0.01,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2290,64.84496673,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
293,1952-12-15 -- --,--,Yes,M,USGS,870,1.79,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,870,24.63542404,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
292,1952-11-28 -- --,--,Yes,H,USGS,1250,2.44,0.03,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1250,35.3957242,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
291,1952-10-24 -- --,--,Yes,H,USGS,486,1.3,0,2.6,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,486,13.76185757,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
290,1952-09-10 -- --,--,Yes,O/D/C,USGS,736,1.57,0,0.9,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,736,20.84100241,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
289,1952-08-07 -- --,--,Yes,T,USGS,921,1.84,0,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,921,26.07956959,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
288,1952-06-20 -- --,--,Yes,M,USGS,925,1.92,0,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,925,26.19283591,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
287,1952-05-29 -- --,--,Yes,C/H,USGS,1590,2.86,0,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,1590,45.02336118,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
286,1952-04-30 -- --,--,Yes,C,USGS,3110,4.08,0,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,3110,88.0645618,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
285,1952-03-20 -- --,--,Yes,M,USGS,9330,8.37,-0.01,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,9330,264.1936854,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
284,1952-02-20 -- --,--,Yes,M,USGS,2810,3.97,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,2810,79.56958799,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
283,1952-01-24 -- --,--,Yes,M,USGS,2350,3.68,0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,2350,66.54396149,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
282,1951-11-02 -- --,--,Yes,JPH,USGS,4340,5.5,-0.04,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,4340,122.8939544,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
281,1951-09-30 -- --,--,Yes,M,USGS,2190,3.62,-0.01,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,2190,62.01330879,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
280,1951-08-01 -- --,--,Yes,T/S,USGS,2870,4.23,-0.02,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,2870,81.26858276,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
279,1951-06-21 -- --,--,Yes,R/R,USGS,2360,3.88,0,1,Good,,NONE,1,Imported Channel 1,UNSP,other,,2360,66.82712728,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
278,1951-04-27 -- --,--,Yes,M,USGS,4050,5.13,-0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,4050,114.6821464,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
277,1951-02-28 -- --,--,Yes,T,USGS,4460,5.49,-0.03,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,4460,126.2919439,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
276,1951-01-12 -- --,--,Yes,M,USGS,861,1.86,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,861,24.38057483,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
275,1950-12-13 -- --,--,Yes,T,USGS,772,1.75,0,2.9,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,772,21.86039926,141,42.97470283,225,20.90301003,3.43,1.045412984,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
274,1950-10-30 -- --,--,Yes,T/T,USGS,800,1.78,0,1.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,800,22.65326349,155,47.24169461,235,21.8320327,3.41,1.039317281,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
273,1950-09-19 -- --,--,Yes,T,USGS,1160,2.25,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1160,32.84723205,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
272,1950-08-18 -- --,--,Yes,B,USGS,1990,3.33,-0.06,2.8,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1990,56.34999292,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
271,1950-07-20 -- --,--,Yes,B/A,USGS,1340,2.64,0.01,2.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1340,37.94421634,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
270,1950-06-20 -- --,--,Yes,S/T/B,USGS,4060,5.18,-0.37,2.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,4060,114.9653122,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
269,1950-05-24 -- --,--,Yes,T/H,USGS,7390,7.41,-0.04,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,7390,209.2595214,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
268,1950-04-20 -- --,--,Yes,T,USGS,3060,4.34,-0.02,1.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,3060,86.64873283,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
267,1950-03-24 -- --,--,Yes,M,USGS,6390,6.88,-0.06,1.9,Good,,NONE,1,Imported Channel 1,UNSP,other,,6390,180.9429421,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
266,1950-02-28 -- --,--,Yes,M,USGS,4070,5.22,-0.01,1.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,4070,115.248478,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
265,1950-02-07 -- --,--,Yes,M,USGS,2590,4.03,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,2590,73.33994054,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
264,1950-01-10 -- --,--,Yes,M,USGS,8820,8.38,0.04,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,8820,249.7522299,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
263,1949-12-21 -- --,--,Yes,T,USGS,1960,3.31,-0.32,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1960,55.50049554,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
262,1949-11-25 -- --,--,Yes,RAY,USGS,1370,2.6,-0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1370,38.79371372,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
261,1949-11-03 -- --,--,Yes,H,USGS,3080,4.36,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,3080,87.21506442,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
260,1949-10-05 -- --,--,Yes,T/D,USGS,9710,8.92,-1.19,1.7,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,9710,274.9539856,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
259,1949-09-16 -- --,--,Yes,A/D,USGS,6700,7.03,-0.19,2.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,6700,189.7210817,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
258,1949-08-16 -- --,--,Yes,M,USGS,1310,2.48,0,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,1310,37.09471896,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
257,1949-07-13 -- --,--,Yes,M,USGS,5880,6.69,-0.06,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,5880,166.5014866,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
